id,index,category
GO:0036125,5340,cellular_component
GO:0034464,5348,cellular_component
GO:0036038,5356,cellular_component
GO:0031982,5357,cellular_component
GO:0072546,5366,cellular_component
GO:0030057,5369,cellular_component
GO:0009543,5372,cellular_component
GO:1990904,5378,cellular_component
GO:0034361,5383,cellular_component
GO:0009425,5384,cellular_component
GO:0031463,5385,cellular_component
GO:0031528,5387,cellular_component
GO:0016529,5403,cellular_component
GO:1990131,5406,cellular_component
GO:0009536,5418,cellular_component
GO:0032391,5419,cellular_component
GO:0014069,5420,cellular_component
GO:1990112,5428,cellular_component
GO:0009375,5440,cellular_component
GO:0000131,5444,cellular_component
GO:0005765,5446,cellular_component
GO:0005736,5451,cellular_component
GO:0048046,5462,cellular_component
GO:0032433,5472,cellular_component
GO:0043625,5473,cellular_component
GO:0000347,5492,cellular_component
GO:0000775,5495,cellular_component
GO:0045278,5496,cellular_component
GO:0030173,5498,cellular_component
GO:0009707,5501,cellular_component
GO:0001726,5506,cellular_component
GO:0030077,5508,cellular_component
GO:0031410,5519,cellular_component
GO:0032865,5525,cellular_component
GO:0097060,5528,cellular_component
GO:0008091,5534,cellular_component
GO:0045252,5538,cellular_component
GO:0016589,5540,cellular_component
GO:0005839,5544,cellular_component
GO:0005879,5552,cellular_component
GO:0009380,5567,cellular_component
GO:0000112,5582,cellular_component
GO:0009358,5587,cellular_component
GO:0005834,5593,cellular_component
GO:0044614,5598,cellular_component
GO:0034399,5600,cellular_component
GO:0030008,5605,cellular_component
GO:0039620,5606,cellular_component
GO:0055087,5631,cellular_component
GO:0039621,5634,cellular_component
GO:0043590,5642,cellular_component
GO:0044284,5660,cellular_component
GO:0005760,5661,cellular_component
GO:0030896,5665,cellular_component
GO:0005861,5675,cellular_component
GO:0005847,5687,cellular_component
GO:0031209,5695,cellular_component
GO:0070776,5706,cellular_component
GO:0005840,5707,cellular_component
GO:0005579,5718,cellular_component
GO:0072562,5729,cellular_component
GO:0034751,5730,cellular_component
GO:0005828,5733,cellular_component
GO:0080008,5741,cellular_component
GO:0009505,5742,cellular_component
GO:0016593,5747,cellular_component
GO:0008274,5748,cellular_component
GO:0001405,5756,cellular_component
GO:0071797,5761,cellular_component
GO:0044295,5765,cellular_component
GO:0030687,5768,cellular_component
GO:0017122,5785,cellular_component
GO:0032809,5793,cellular_component
GO:0009277,5805,cellular_component
GO:0005640,5815,cellular_component
GO:0032588,5817,cellular_component
GO:0000407,5819,cellular_component
GO:0008290,5829,cellular_component
GO:0043204,5833,cellular_component
GO:0042170,5841,cellular_component
GO:0000502,5845,cellular_component
GO:0000796,5848,cellular_component
GO:0110001,5858,cellular_component
GO:0071944,5863,cellular_component
GO:0032590,5864,cellular_component
GO:0071439,5865,cellular_component
GO:0008023,5884,cellular_component
GO:0022625,5902,cellular_component
GO:0030015,5913,cellular_component
GO:0097225,5916,cellular_component
GO:0032039,5924,cellular_component
GO:0030665,5950,cellular_component
GO:1990429,5957,cellular_component
GO:0032993,5971,cellular_component
GO:0033644,5976,cellular_component
GO:0000439,5981,cellular_component
GO:0044177,5991,cellular_component
GO:0009524,5995,cellular_component
GO:0012506,5999,cellular_component
GO:0031251,6025,cellular_component
GO:0005964,6028,cellular_component
GO:0000164,6034,cellular_component
GO:1990726,6054,cellular_component
GO:0001401,6066,cellular_component
GO:0034045,6069,cellular_component
GO:0031462,6072,cellular_component
GO:0009316,6082,cellular_component
GO:0042025,6083,cellular_component
GO:0072669,6084,cellular_component
GO:0060205,6097,cellular_component
GO:0005930,6116,cellular_component
GO:0005663,6126,cellular_component
GO:0009366,6131,cellular_component
GO:0005697,6136,cellular_component
GO:0044297,6150,cellular_component
GO:0005604,6156,cellular_component
GO:0035861,6158,cellular_component
GO:0031361,6159,cellular_component
GO:0030479,6185,cellular_component
GO:0005798,6188,cellular_component
GO:0033104,6193,cellular_component
GO:0044695,6195,cellular_component
GO:0008076,6196,cellular_component
GO:0019773,6197,cellular_component
GO:0030907,6199,cellular_component
GO:0010008,6206,cellular_component
GO:0000839,6213,cellular_component
GO:0071595,6224,cellular_component
GO:0035097,6226,cellular_component
GO:0043025,6227,cellular_component
GO:0098536,6228,cellular_component
GO:0044322,6248,cellular_component
GO:0009705,6249,cellular_component
GO:0005654,6268,cellular_component
GO:0016612,6294,cellular_component
GO:0005956,6299,cellular_component
GO:0044233,6303,cellular_component
GO:0033178,6328,cellular_component
GO:0005791,6333,cellular_component
GO:0035102,6343,cellular_component
GO:0043596,6345,cellular_component
GO:0000778,6346,cellular_component
GO:0044219,6358,cellular_component
GO:0030532,6368,cellular_component
GO:0005664,6374,cellular_component
GO:0016471,6376,cellular_component
GO:0043198,6377,cellular_component
GO:0031258,6378,cellular_component
GO:0097730,6379,cellular_component
GO:0043655,6405,cellular_component
GO:0008305,6406,cellular_component
GO:0001518,6408,cellular_component
GO:0008352,6428,cellular_component
GO:0031969,6434,cellular_component
GO:0071821,6436,cellular_component
GO:0000329,6439,cellular_component
GO:0043186,6449,cellular_component
GO:0031235,6450,cellular_component
GO:0030956,6461,cellular_component
GO:1990745,6462,cellular_component
GO:0001750,6464,cellular_component
GO:0030991,6476,cellular_component
GO:0030430,6484,cellular_component
GO:0005684,6489,cellular_component
GO:0031415,6491,cellular_component
GO:0030289,6510,cellular_component
